,total_unique_sites,conversion_rate,total_sessions,avg_time_to_action,unique_sites_fraction
user_90524,175.0,1.0,1.0,97.0,1.0
user_90526,60.0,0.0,1.0,,1.0
user_90527,78.0,0.0,1.0,,1.0
user_90528,177.0,1.0,1.0,148.0,1.0
user_90529,256.0,1.0,3.0,194.66666666666666,0.46972477064220186
user_90530,190.0,0.6666666666666666,3.0,56.5,0.7392996108949417
user_90532,70.0,1.0,1.0,94.0,1.0
user_90533,336.0,0.4166666666666667,24.0,140.0,0.14445399828030955
user_90536,206.0,0.0,2.0,,0.8174603174603174
user_90537,228.0,1.0,2.0,93.0,0.6229508196721312
user_90539,327.0,0.8666666666666667,30.0,66.11538461538461,0.1595900439238653
user_90540,230.0,1.0,2.0,89.5,0.6824925816023739
user_90543,204.0,1.0,3.0,168.66666666666666,0.4834123222748815
user_90544,75.0,1.0,1.0,44.0,1.0
user_90547,191.0,0.0,1.0,,1.0
user_90549,31.0,0.0,4.0,,0.47692307692307695
user_90550,58.0,1.0,2.0,422.0,0.5178571428571429
user_90552,143.0,1.0,1.0,200.0,1.0
user_90554,191.0,1.0,1.0,104.0,1.0
user_90555,155.0,0.5,2.0,136.0,0.5984555984555985
user_90560,205.0,1.0,1.0,126.0,1.0
user_90561,74.0,1.0,2.0,36.0,0.5034013605442177
user_90563,65.0,0.0,2.0,,0.5855855855855856
user_90565,48.0,0.0,1.0,,1.0
user_90567,244.0,0.5,8.0,112.0,0.3031055900621118
user_90569,56.0,0.0,1.0,,1.0
user_90571,309.0,0.2727272727272727,22.0,197.33333333333334,0.1727221911682504
user_90573,280.0,0.25,4.0,127.0,0.6947890818858561
user_90575,167.0,1.0,8.0,88.125,0.37697516930022573
user_90579,121.0,1.0,1.0,36.0,1.0
user_90580,246.0,0.5,6.0,228.33333333333334,0.40327868852459015
user_90582,83.0,0.0,1.0,,1.0
user_90583,201.0,0.5,4.0,68.0,0.4313304721030043
user_90585,300.0,0.6666666666666666,12.0,82.25,0.2074688796680498
user_90586,56.0,0.0,2.0,,0.6588235294117647
user_90587,156.0,1.0,3.0,132.33333333333334,0.4984025559105431
user_90589,121.0,1.0,3.0,96.33333333333333,0.5525114155251142
user_90591,159.0,1.0,2.0,90.0,0.7035398230088495
user_90593,221.0,1.0,1.0,-15.0,1.0
user_90596,87.0,1.0,6.0,275.5,0.2185929648241206
user_90598,216.0,0.6666666666666666,3.0,179.5,0.5386533665835411
user_90600,232.0,0.6666666666666666,3.0,228.5,0.7945205479452054
user_90602,226.0,0.5,2.0,322.0,0.6953846153846154
user_90604,171.0,0.6666666666666666,3.0,565.5,0.7702702702702703
user_90605,65.0,1.0,1.0,50.0,1.0
user_90606,193.0,0.4,5.0,47.5,0.5795795795795796
user_90608,70.0,0.6666666666666666,3.0,100.5,0.36649214659685864
user_90610,165.0,1.0,1.0,241.0,1.0
user_90612,191.0,0.4,10.0,117.25,0.305111821086262
user_90613,163.0,1.0,1.0,55.0,1.0
user_90615,249.0,0.6666666666666666,3.0,155.0,0.6840659340659341
user_90616,282.0,0.5714285714285714,7.0,76.5,0.3055254604550379
user_90617,207.0,1.0,1.0,51.0,1.0
user_90619,331.0,0.8235294117647058,17.0,261.07142857142856,0.25325172149961744
user_90621,414.0,0.375,56.0,309.3809523809524,0.07931034482758621
user_90622,78.0,1.0,1.0,43.0,1.0
user_90626,213.0,0.3333333333333333,3.0,109.0,0.5419847328244275
user_90627,233.0,0.8,5.0,88.75,0.3524962178517398
user_90628,70.0,1.0,1.0,78.0,1.0
user_90633,169.0,1.0,1.0,62.0,1.0
user_90635,150.0,0.0,2.0,,0.5244755244755245
user_90636,59.0,1.0,1.0,143.0,1.0
user_90637,53.0,0.0,1.0,,1.0
user_90645,267.0,0.8,5.0,67.5,0.43986820428336076
user_90647,199.0,1.0,1.0,2.0,1.0
user_90648,192.0,0.75,12.0,80.44444444444444,0.18028169014084508
user_90650,110.0,1.0,1.0,165.0,1.0
user_90651,217.0,0.5,2.0,311.0,0.6955128205128205
user_90654,208.0,0.3333333333333333,6.0,66.0,0.381651376146789
user_90657,72.0,1.0,1.0,45.0,1.0
user_90659,164.0,1.0,2.0,19.0,0.6507936507936508
user_90661,63.0,1.0,2.0,84.0,0.5384615384615384
user_90662,294.0,0.625,16.0,90.9,0.20164609053497942
user_90663,336.0,0.7272727272727273,11.0,93.25,0.22550335570469798
user_90664,156.0,0.5,2.0,176.0,0.8478260869565217
user_90667,172.0,0.6,5.0,312.3333333333333,0.4712328767123288
user_90668,72.0,1.0,1.0,45.0,1.0
user_90669,198.0,0.5,4.0,36.0,0.38823529411764707
user_90672,117.0,0.0,4.0,,0.45
user_90677,259.0,0.2857142857142857,7.0,71.5,0.3786549707602339
user_90678,208.0,0.5,16.0,45.125,0.19961612284069097
user_90679,229.0,1.0,1.0,134.0,1.0
user_90680,49.0,0.0,1.0,,1.0
user_90684,169.0,1.0,1.0,120.0,1.0
user_90687,119.0,0.0,3.0,,0.7083333333333334
user_90689,192.0,1.0,2.0,62.5,0.6666666666666666
user_90690,266.0,0.45454545454545453,11.0,340.4,0.41823899371069184
user_90692,327.0,0.55,20.0,647.7272727272727,0.19372037914691942
user_90694,165.0,0.6666666666666666,3.0,56.5,0.39285714285714285
user_90695,230.0,0.7142857142857143,7.0,38.4,0.27380952380952384
user_90696,82.0,1.0,2.0,87.5,0.6029411764705882
user_90697,157.0,0.0,3.0,,0.585820895522388
user_90700,64.0,1.0,2.0,24.0,0.5289256198347108
user_90701,325.0,0.7333333333333333,15.0,63.09090909090909,0.24056254626202814
user_90702,307.0,0.6923076923076923,13.0,125.11111111111111,0.26718885987815494
user_90703,249.0,1.0,3.0,209.0,0.436077057793345
user_90707,239.0,1.0,8.0,107.625,0.3817891373801917
user_90709,344.0,0.55,20.0,1010.0909090909091,0.22736285525446134
user_90710,132.0,0.5,2.0,88.0,0.7135135135135136
user_90714,118.0,0.5,2.0,1339.0,0.8027210884353742
user_90715,276.0,0.5,4.0,160.5,0.5679012345679012
user_90716,53.0,1.0,1.0,152.0,1.0
user_90717,163.0,0.0,1.0,,1.0
user_90719,198.0,0.3333333333333333,3.0,88.0,0.4370860927152318
user_90720,325.0,0.8125,16.0,67.84615384615384,0.2316464718460442
user_90721,48.0,1.0,1.0,77.0,1.0
user_90724,174.0,1.0,2.0,94.0,0.5
user_90725,227.0,1.0,1.0,305.0,1.0
user_90726,107.0,0.3333333333333333,3.0,1818.0,0.5404040404040404
user_90728,93.0,1.0,1.0,94.0,1.0
user_90729,160.0,0.6666666666666666,3.0,102.0,0.851063829787234
user_90730,187.0,1.0,1.0,306.0,1.0
user_90734,70.0,1.0,1.0,79.0,1.0
user_90736,83.0,0.3333333333333333,3.0,27.0,0.5804195804195804
user_90737,270.0,0.48,25.0,232.41666666666666,0.14642082429501085
user_90738,243.0,0.8,5.0,104.75,0.3432203389830508
user_90739,136.0,0.0,1.0,,1.0
user_90745,257.0,0.2,5.0,128.0,0.4932821497120921
user_90746,209.0,0.75,4.0,97.33333333333333,0.7827715355805244
user_90747,66.0,0.0,2.0,,0.6285714285714286
user_90748,107.0,1.0,3.0,223.33333333333334,0.4692982456140351
user_90749,62.0,1.0,1.0,237.0,1.0
user_90750,279.0,0.7777777777777778,9.0,103.0,0.19254658385093168
user_90751,202.0,1.0,1.0,207.0,1.0
user_90752,230.0,1.0,3.0,156.66666666666666,0.42435424354243545
user_90755,228.0,1.0,1.0,5.0,1.0
user_90756,84.0,0.2,5.0,40.0,0.3333333333333333
user_90761,96.0,0.0,1.0,,1.0
user_90762,311.0,0.6,10.0,41.5,0.3463251670378619
user_90763,125.0,1.0,4.0,155.75,0.49407114624505927
user_90764,207.0,0.5,4.0,102.0,0.5267175572519084
user_90765,153.0,0.0,1.0,,1.0
user_90766,74.0,1.0,3.0,178.66666666666666,0.36097560975609755
user_90767,121.0,0.9,10.0,106.33333333333333,0.17638483965014579
user_90768,80.0,0.5,2.0,50.0,0.6153846153846154
user_90769,185.0,0.25,4.0,33.0,0.3961456102783726
user_90777,225.0,1.0,1.0,192.0,1.0
user_90778,70.0,1.0,1.0,72.0,1.0
user_90779,169.0,0.25,4.0,57.0,0.757847533632287
user_90780,235.0,0.75,8.0,119.66666666666667,0.23906408952187183
user_90781,186.0,1.0,1.0,83.0,1.0
user_90784,24.0,0.0,1.0,,1.0
user_90785,132.0,1.0,3.0,66.66666666666667,0.6346153846153846
user_90788,69.0,0.0,1.0,,1.0
user_90789,291.0,0.1111111111111111,27.0,124.33333333333333,0.10069204152249135
user_90790,285.0,0.625,8.0,114.2,0.47738693467336685
user_90791,94.0,1.0,3.0,93.33333333333333,0.5465116279069767
user_90792,240.0,1.0,2.0,54.5,0.6451612903225806
user_90793,48.0,1.0,1.0,105.0,1.0
user_90794,122.0,0.42857142857142855,7.0,60.666666666666664,0.5446428571428571
user_90797,74.0,1.0,1.0,95.0,1.0
user_90800,192.0,0.6,5.0,194.66666666666666,0.5783132530120482
user_90801,243.0,0.2,5.0,24.0,0.35526315789473684
user_90803,264.0,0.5714285714285714,7.0,97.25,0.4835164835164835
user_90804,72.0,0.5714285714285714,7.0,86.75,0.3
user_90805,99.0,0.5,2.0,62.0,0.673469387755102
user_90808,227.0,0.5555555555555556,9.0,-42474.0,0.400352733686067
user_90809,335.0,0.46153846153846156,13.0,81.66666666666667,0.2644041041831097
user_90810,81.0,1.0,1.0,98.0,1.0
user_90811,221.0,0.8,5.0,41.75,0.4613778705636743
user_90812,154.0,0.1111111111111111,9.0,161.0,0.25040650406504067
user_90814,141.0,1.0,4.0,49.25,0.26159554730983303
user_90815,234.0,0.75,4.0,216.66666666666666,0.6290322580645161
user_90816,272.0,0.8,5.0,148.75,0.5281553398058253
user_90822,55.0,1.0,1.0,9.0,1.0
user_90824,290.0,0.3181818181818182,22.0,47.714285714285715,0.08574807806031934
user_90825,190.0,1.0,3.0,232.0,0.3333333333333333
user_90827,121.0,0.25,4.0,85.0,0.39285714285714285
user_90828,65.0,1.0,1.0,262.0,1.0
user_90829,180.0,0.5,2.0,115.0,0.5263157894736842
user_90831,225.0,0.8333333333333334,6.0,198.6,0.47568710359408034
user_90833,108.0,0.5,4.0,64.0,0.5070422535211268
user_90835,217.0,1.0,6.0,164.66666666666666,0.4587737843551797
user_90836,151.0,0.6666666666666666,3.0,65.0,0.40482573726541554
user_90839,78.0,0.3333333333333333,6.0,21.0,0.2965779467680608
user_90841,330.0,0.7894736842105263,19.0,271.06666666666666,0.2288488210818308
user_90843,122.0,1.0,1.0,69.0,1.0
user_90845,251.0,0.4,5.0,-45592.0,0.27919911012235815
user_90848,270.0,0.8125,16.0,60.53846153846154,0.2556818181818182
user_90849,84.0,0.6666666666666666,3.0,130.5,0.46408839779005523
user_90851,205.0,1.0,1.0,167.0,1.0
user_90852,252.0,0.8333333333333334,6.0,69.6,0.358974358974359
user_90857,11.0,1.0,1.0,148.0,1.0
user_90859,91.0,1.0,1.0,73.0,1.0
user_90860,340.0,0.7142857142857143,21.0,824.9333333333333,0.18498367791077258
user_90861,133.0,1.0,1.0,101.0,1.0
user_90862,295.0,0.8,5.0,74.25,0.5566037735849056
user_90864,239.0,0.6,15.0,90.77777777777777,0.23523622047244094
user_90866,93.0,0.75,4.0,163.0,0.3765182186234818
user_90869,266.0,1.0,4.0,111.5,0.5833333333333334
user_90870,140.0,0.3333333333333333,3.0,16.0,0.6481481481481481
user_90874,66.0,1.0,1.0,108.0,1.0
user_90876,98.0,0.5,2.0,13.0,0.7153284671532847
user_90880,48.0,1.0,2.0,78.0,0.5853658536585366
user_90882,163.0,1.0,1.0,5.0,1.0
user_90883,215.0,0.25,4.0,118.0,0.589041095890411
user_90886,131.0,0.4,5.0,54.0,0.3753581661891118
user_90889,349.0,0.6363636363636364,22.0,62.642857142857146,0.17644084934277046
user_90891,26.0,0.0,2.0,,0.8666666666666667
user_90892,136.0,1.0,2.0,50.5,0.6834170854271356
user_90894,79.0,1.0,2.0,36.0,0.5486111111111112
user_90896,99.0,0.0,1.0,,1.0
user_90897,108.0,1.0,1.0,74.0,1.0
user_90898,190.0,0.8333333333333334,12.0,239.5,0.24836601307189543
user_90904,77.0,0.0,2.0,,0.6875
user_90906,410.0,0.325,40.0,242.0,0.10586108959462949
user_90907,177.0,1.0,1.0,164.0,1.0
user_90908,51.0,1.0,1.0,42.0,1.0
user_90914,89.0,1.0,3.0,42.333333333333336,0.39555555555555555
user_90916,265.0,0.4444444444444444,9.0,39.5,0.4757630161579892
user_90917,182.0,1.0,1.0,167.0,1.0
user_90918,289.0,0.7692307692307693,13.0,67.0,0.18372536554354738
user_90919,317.0,0.8888888888888888,9.0,473.75,0.3141724479682854
user_90921,70.0,1.0,1.0,16.0,1.0
user_90923,121.0,0.5,4.0,84.5,0.6402116402116402
user_90924,99.0,0.0,1.0,,1.0
user_90927,64.0,0.5,2.0,27.0,0.5663716814159292
user_90931,305.0,0.625,8.0,92.0,0.42302357836338417
user_90934,128.0,0.0,1.0,,1.0
user_90936,121.0,0.0,1.0,,1.0
user_90937,208.0,1.0,2.0,322.5,0.5012048192771085
user_90938,207.0,1.0,1.0,263.0,1.0
user_90940,87.0,0.3333333333333333,3.0,73.0,0.49714285714285716
user_90941,180.0,0.5,2.0,264.0,0.6382978723404256
user_90944,141.0,0.0,1.0,,1.0
user_90945,195.0,0.0,1.0,,1.0
user_90947,75.0,0.0,1.0,,1.0
user_90948,170.0,1.0,1.0,171.0,1.0
user_90949,142.0,1.0,1.0,293.0,1.0
user_90950,252.0,0.8333333333333334,6.0,56.0,0.3835616438356164
user_90952,183.0,0.6666666666666666,3.0,35.5,0.690566037735849
user_90953,51.0,1.0,1.0,25.0,1.0
user_90955,194.0,1.0,4.0,199.25,0.6928571428571428
user_90958,99.0,0.75,4.0,46.0,0.4248927038626609
user_90963,103.0,0.9,10.0,148.88888888888889,0.21325051759834368
user_90964,153.0,0.2,5.0,36.0,0.47962382445141066
user_90965,191.0,1.0,1.0,46.0,1.0
user_90966,80.0,1.0,1.0,37.0,1.0
user_90967,125.0,1.0,1.0,125.0,1.0
user_90969,390.0,0.5555555555555556,36.0,84.8,0.11460476050543637
user_90971,183.0,1.0,2.0,44.5,0.8169642857142857
user_90972,360.0,0.7,10.0,94.85714285714286,0.28892455858747995
user_90973,192.0,1.0,2.0,76.0,0.5
user_90974,132.0,0.0,2.0,,0.7374301675977654
user_90976,66.0,0.5,2.0,29.0,0.6534653465346535
user_90979,70.0,0.0,2.0,,0.5263157894736842
user_90981,106.0,0.5714285714285714,7.0,143.25,0.23503325942350334
user_90983,110.0,0.0,1.0,,1.0
user_90986,80.0,1.0,2.0,83.5,0.7407407407407407
user_90988,112.0,1.0,1.0,21.0,1.0
user_90989,226.0,0.8947368421052632,19.0,-71086.82352941176,0.17601246105919002
user_90990,77.0,1.0,1.0,104.0,1.0
user_90994,156.0,0.75,4.0,113.66666666666667,0.6527196652719666
user_90995,300.0,0.5,8.0,45.75,0.3851091142490372
user_90996,210.0,0.5,4.0,146.5,0.6752411575562701
user_91000,193.0,1.0,2.0,15.5,0.5594202898550724
user_91001,414.0,0.8387096774193549,62.0,338.9230769230769,0.05288031677097969
user_91003,204.0,0.0,2.0,,0.7010309278350515
user_91005,190.0,0.0,3.0,,0.38
user_91007,70.0,0.0,2.0,,0.5072463768115942
user_91008,241.0,0.2857142857142857,7.0,103.0,0.46257197696737046
user_91009,207.0,0.5,6.0,109.66666666666667,0.5549597855227882
user_91010,294.0,0.8571428571428571,7.0,128.16666666666666,0.3049792531120332
user_91011,339.0,0.45454545454545453,11.0,111.6,0.2950391644908616
user_91012,322.0,0.5454545454545454,11.0,131.66666666666666,0.20277078085642317
user_91015,243.0,0.6,5.0,33.0,0.5883777239709443
user_91017,176.0,0.0,2.0,,0.9119170984455959
user_91019,90.0,0.0,1.0,,1.0
user_91021,78.0,0.5,2.0,25.0,0.6290322580645161
user_91023,182.0,0.4444444444444444,9.0,36.25,0.34535104364326374
user_91024,35.0,0.5,2.0,6797.0,0.5
user_91025,73.0,1.0,2.0,48.0,0.5934959349593496
user_91027,66.0,1.0,1.0,27.0,1.0
user_91028,205.0,0.3333333333333333,6.0,77.5,0.40836653386454186
user_91030,178.0,1.0,1.0,67.0,1.0
user_91035,99.0,1.0,1.0,76.0,1.0
user_91039,203.0,0.3333333333333333,6.0,44.0,0.39264990328820115
user_91040,67.0,1.0,2.0,97.5,0.5
user_91043,186.0,0.9090909090909091,11.0,69.1,0.3044189852700491
user_91045,178.0,0.6666666666666666,3.0,80.5,0.33458646616541354
user_91047,337.0,0.4,5.0,144.5,0.5349206349206349
user_91048,309.0,0.75,20.0,125.13333333333334,0.21034717494894487
user_91049,124.0,1.0,1.0,67.0,1.0
user_91054,183.0,1.0,1.0,28.0,1.0
user_91055,275.0,0.6363636363636364,11.0,107.28571428571429,0.3772290809327846
user_91057,56.0,1.0,1.0,38.0,1.0
user_91058,88.0,1.0,3.0,113.33333333333333,0.4074074074074074
user_91059,203.0,0.0,1.0,,1.0
user_91060,122.0,0.3333333333333333,3.0,116.0,0.6703296703296703
user_91061,358.0,0.5,26.0,77.61538461538461,0.16528162511542013
user_91062,72.0,0.0,1.0,,1.0
user_91063,111.0,1.0,1.0,26.0,1.0
user_91064,164.0,0.75,8.0,234.0,0.30036630036630035
user_91065,75.0,1.0,2.0,71.5,0.9259259259259259
user_91066,273.0,0.7,10.0,46.857142857142854,0.2727272727272727
user_91067,204.0,0.5,4.0,29.0,0.6476190476190476
user_91068,54.0,1.0,1.0,73.0,1.0
user_91070,47.0,0.0,1.0,,1.0
user_91071,298.0,0.5357142857142857,28.0,114.73333333333333,0.15884861407249468
user_91076,194.0,0.6666666666666666,3.0,52.0,0.751937984496124
user_91077,72.0,0.6666666666666666,3.0,207.5,0.45
user_91079,58.0,1.0,1.0,41.0,1.0
user_91080,121.0,0.0,1.0,,1.0
user_91082,189.0,0.16666666666666666,6.0,96.0,0.49736842105263157
user_91083,246.0,0.8,15.0,197.0,0.20794590025359255
user_91084,276.0,0.5,8.0,64.75,0.2529789184234647
user_91085,213.0,0.625,8.0,71.2,0.40264650283553877
user_91086,71.0,1.0,2.0,44.0,0.5220588235294118
user_91087,224.0,0.2,5.0,70.0,0.5185185185185185
user_91088,69.0,0.5,2.0,281.0,0.5
user_91089,80.0,0.0,1.0,,1.0
user_91090,76.0,0.8,5.0,163.75,0.3140495867768595
user_91091,120.0,1.0,2.0,37.0,0.9448818897637795
user_91092,71.0,0.0,3.0,,0.4930555555555556
user_91095,158.0,0.16666666666666666,6.0,85.0,0.2552504038772213
user_91096,117.0,0.0,1.0,,1.0
user_91097,284.0,0.2727272727272727,33.0,50.77777777777778,0.1337099811676083
user_91098,339.0,0.5789473684210527,19.0,121.0909090909091,0.20071047957371227
user_91099,67.0,0.0,1.0,,1.0
user_91102,158.0,0.25,4.0,113.0,0.6991150442477876
user_91103,248.0,0.75,4.0,85.0,0.40064620355411956
user_91104,69.0,1.0,1.0,103.0,1.0
user_91105,263.0,0.2777777777777778,18.0,78.4,0.20045731707317074
user_91106,244.0,1.0,6.0,238.5,0.541019955654102
user_91108,234.0,0.6153846153846154,13.0,45.75,0.3132530120481928
user_91109,260.0,0.8461538461538461,52.0,57.5,0.08583690987124463
user_91111,352.0,0.4,25.0,877.8,0.11976862878530112
user_91112,201.0,0.0,1.0,,1.0
user_91113,70.0,1.0,1.0,105.0,1.0
user_91117,277.0,0.3,10.0,57.666666666666664,0.34155363748458695
user_91118,72.0,1.0,1.0,40.0,1.0
user_91123,92.0,1.0,3.0,61.333333333333336,0.45544554455445546
user_91124,80.0,1.0,1.0,72.0,1.0
user_91127,263.0,0.8,10.0,99.125,0.3469656992084433
user_91128,10.0,0.0,1.0,,1.0
user_91129,84.0,0.5,2.0,43.0,0.711864406779661
user_91130,370.0,0.7619047619047619,42.0,329.34375,0.11469311841289523
user_91131,129.0,1.0,1.0,30.0,1.0
user_91132,292.0,0.5,10.0,130.6,0.2676443629697525
user_91134,215.0,0.5,4.0,286.5,0.5826558265582655
user_91136,197.0,0.45454545454545453,11.0,160.6,0.23592814371257484
user_91139,80.0,1.0,1.0,45.0,1.0
user_91140,136.0,0.5,6.0,141.0,0.3675675675675676
user_91141,207.0,1.0,5.0,43.2,0.4123505976095618
user_91142,71.0,1.0,1.0,31.0,1.0
user_91143,76.0,0.25,4.0,85.0,0.3958333333333333
user_91145,163.0,1.0,1.0,81.0,1.0
user_91146,75.0,0.5,2.0,120.0,0.625
user_91147,154.0,1.0,1.0,216.0,1.0
user_91150,93.0,1.0,1.0,188.0,1.0
user_91151,235.0,0.25,8.0,40.5,0.37964458804523427
user_91152,122.0,0.5,4.0,282.0,0.45018450184501846
user_91153,393.0,0.5227272727272727,44.0,131.52173913043478,0.0923185341789993
user_91155,202.0,1.0,1.0,275.0,1.0
user_91156,307.0,0.3333333333333333,6.0,168.5,0.4715821812596006
user_91157,308.0,0.7692307692307693,13.0,107.5,0.22547584187408493
user_91158,151.0,0.2,5.0,217.0,0.583011583011583
user_91163,266.0,1.0,5.0,86.4,0.42356687898089174
user_91164,63.0,1.0,1.0,240.0,1.0
user_91165,70.0,1.0,1.0,47.0,1.0
user_91166,303.0,0.4,5.0,143.0,0.4975369458128079
user_91167,80.0,0.4,5.0,59.5,0.2857142857142857
user_91168,148.0,1.0,2.0,85.0,0.961038961038961
user_91171,77.0,0.3333333333333333,3.0,-98762.0,0.4052631578947368
user_91173,208.0,0.5,2.0,120.0,0.7647058823529411
user_91176,217.0,0.8,5.0,61.25,0.5279805352798054
user_91177,198.0,0.6666666666666666,9.0,82.0,0.20412371134020618
user_91178,105.0,0.5,2.0,148.0,0.7291666666666666
user_91179,181.0,0.3333333333333333,3.0,62.0,0.6804511278195489
user_91180,70.0,0.0,1.0,,1.0
user_91181,240.0,0.38461538461538464,13.0,60.4,0.22018348623853212
user_91182,205.0,1.0,1.0,57.0,1.0
user_91184,171.0,0.8333333333333334,6.0,73.6,0.5166163141993958
user_91185,194.0,1.0,1.0,156.0,1.0
user_91188,185.0,0.3333333333333333,3.0,175.0,0.74
user_91190,192.0,0.5,2.0,104.0,0.6689895470383276
user_91191,257.0,0.8333333333333334,12.0,80.2,0.2745726495726496
user_91193,134.0,1.0,4.0,39.5,0.5903083700440529
user_91195,165.0,1.0,1.0,7.0,1.0
user_91197,128.0,1.0,1.0,64.0,1.0
user_91198,450.0,0.3780487804878049,164.0,67.58064516129032,0.03696402168555939
user_91200,267.0,0.625,8.0,49.2,0.4643478260869565
user_91202,130.0,1.0,1.0,87.0,1.0
user_91204,59.0,1.0,1.0,60.0,1.0
user_91207,80.0,0.25,4.0,-74.0,0.35398230088495575
user_91208,77.0,0.5714285714285714,7.0,128.5,0.19592875318066158
user_91210,224.0,1.0,3.0,139.66666666666666,0.5371702637889688
user_91217,180.0,0.5,2.0,94.0,0.5
user_91218,73.0,0.0,3.0,,0.4294117647058823
user_91220,213.0,0.25,8.0,45.5,0.3591905564924115
user_91221,81.0,0.8,5.0,113.75,0.27
user_91222,175.0,1.0,1.0,11.0,1.0
user_91224,161.0,0.3333333333333333,3.0,52.0,0.6518218623481782
user_91225,222.0,0.8,5.0,126.5,0.3358547655068079
user_91227,138.0,1.0,1.0,115.0,1.0
user_91231,234.0,0.8,5.0,75.5,0.4864864864864865
user_91232,186.0,1.0,2.0,128.5,0.5
user_91233,170.0,1.0,1.0,113.0,1.0
user_91234,214.0,0.5,2.0,-778242.0,0.5473145780051151
user_91235,206.0,1.0,1.0,7.0,1.0
user_91237,86.0,0.25,4.0,67.0,0.38738738738738737
user_91238,211.0,1.0,1.0,190.0,1.0
user_91239,69.0,1.0,1.0,59.0,1.0
user_91240,279.0,0.8333333333333334,6.0,114.0,0.5254237288135594
user_91242,70.0,0.0,1.0,,1.0
user_91243,111.0,1.0,2.0,83.5,0.6851851851851852
user_91247,180.0,1.0,1.0,176.0,1.0
user_91249,117.0,0.7857142857142857,14.0,66.54545454545455,0.2695852534562212
user_91251,72.0,0.0,2.0,,0.5255474452554745
user_91252,197.0,0.14285714285714285,7.0,123.0,0.38779527559055116
user_91253,188.0,1.0,5.0,117.0,0.46534653465346537
user_91254,83.0,0.5,2.0,81.0,0.9880952380952381
user_91255,141.0,0.4,5.0,74.0,0.2256
user_91256,297.0,0.3333333333333333,12.0,74.5,0.22585551330798478
user_91257,213.0,1.0,1.0,254.0,1.0
user_91259,128.0,1.0,1.0,101.0,1.0
user_91261,122.0,0.0,1.0,,1.0
user_91262,370.0,0.6136363636363636,44.0,158.7037037037037,0.09726603575184017
user_91266,375.0,0.47058823529411764,17.0,501.125,0.21234428086070214
user_91267,124.0,0.0,1.0,,1.0
user_91268,183.0,0.25,32.0,103.375,0.16209034543844109
user_91270,250.0,0.23076923076923078,13.0,52.0,0.3259452411994785
user_91272,200.0,0.7777777777777778,9.0,141.28571428571428,0.4158004158004158
user_91273,286.0,0.18181818181818182,11.0,56.5,0.27109004739336495
user_91275,150.0,1.0,4.0,67.5,0.2952755905511811
user_91276,240.0,0.3,10.0,73.33333333333333,0.255047821466525
user_91278,288.0,0.4,5.0,61.5,0.4713584288052373
user_91280,137.0,0.42857142857142855,7.0,56.333333333333336,0.5
user_91281,94.0,1.0,2.0,91.5,0.7175572519083969
user_91284,12.0,0.0,1.0,,1.0
